Fecha;Indicador_600;Indicador_612;Indicador_613;Indicador_614;Indicador_1727
2024-04-04 19:00:00+00:00;75.7;25.0;24.99;22.5;21.28
2024-04-04 20:00:00+00:00;67.0;4.61;4.6;4.45;3.11
2024-04-04 21:00:00+00:00;57.85;3.25;1.25;2.25;-0.48
2024-04-04 22:00:00+00:00;58.12;0.0;0.44;1.68;-2.09
2024-04-04 23:00:00+00:00;54.46;0.0;0.72;3.25;0.48
2024-04-05 00:00:00+00:00;50.04;0.0;0.01;1.0;-1.53
2024-04-05 01:00:00+00:00;47.98;-0.01;0.0;0.0;-5.86
2024-04-05 02:00:00+00:00;47.37;-0.01;0.0;-0.01;-2.23
2024-04-05 03:00:00+00:00;52.0;0.0;0.0;0.0;-3.09
2024-04-05 04:00:00+00:00;62.53;0.0;0.0;0.0;-3.33
2024-04-05 05:00:00+00:00;76.79;3.25;3.25;3.25;2.74
2024-04-05 06:00:00+00:00;80.0;3.25;3.25;3.25;3.23
2024-04-05 07:00:00+00:00;67.59;0.0;0.0;0.0;-1.51
2024-04-05 08:00:00+00:00;50.0;-5.0;-1.6;-1.6;-4.82
2024-04-05 09:00:00+00:00;23.7;-5.0;-1.6;-1.6;-4.56
2024-04-05 10:00:00+00:00;8.48;-6.99;-7.0;-10.0;-3.82
2024-04-05 11:00:00+00:00;0.0;-12.12;-12.0;-13.25;-6.47
2024-04-05 12:00:00+00:00;-0.2;-12.22;-12.53;-15.0;-3.7
2024-04-05 13:00:00+00:00;-10.07;-12.53;-12.53;-15.0;-6.27
2024-04-05 14:00:00+00:00;-15.0;-12.12;-12.0;-12.53;-14.13
2024-04-05 15:00:00+00:00;6.0;-7.53;-10.01;-12.0;-11.39
2024-04-05 16:00:00+00:00;44.66;-5.0;-1.6;-1.6;-3.48
2024-04-05 17:00:00+00:00;58.4;0.0;-1.6;0.0;-2.72
2024-04-05 18:00:00+00:00;64.89;0.04;0.44;1.68;6.9
2024-04-05 19:00:00+00:00;62.94;1.99;3.25;3.25;12.12
2024-04-05 20:00:00+00:00;58.99;1.01;1.68;3.25;12.78
2024-04-05 21:00:00+00:00;50.2;0.0;0.0;0.82;-1.13
2024-04-05 22:00:00+00:00;42.31;-1.0;0.0;-0.1;0.0
2024-04-05 23:00:00+00:00;43.78;-4.0;-1.9;-1.6;1.13
2024-04-06 00:00:00+00:00;44.0;-6.0;-5.0;-5.0;0.88
2024-04-06 01:00:00+00:00;44.87;-7.0;-7.77;-12.53;-8.55
2024-04-06 02:00:00+00:00;48.09;-8.0;-10.0;-15.53;-11.85
2024-04-06 03:00:00+00:00;48.25;-8.0;-11.0;-17.77;-14.63
2024-04-06 04:00:00+00:00;50.01;-8.0;-11.27;-17.77;-15.63
2024-04-06 05:00:00+00:00;51.19;-7.53;-8.77;-12.53;-10.27
2024-04-06 06:00:00+00:00;48.0;-6.5;-7.87;-11.77;-12.78
2024-04-06 07:00:00+00:00;27.16;-6.5;-11.0;-17.77;-10.08
2024-04-06 08:00:00+00:00;-14.86;-3.0;-3.77;-2.0;1.61
2024-04-06 09:00:00+00:00;-22.1;-5.0;-5.51;-10.07;-2.51
2024-04-06 10:00:00+00:00;-50.0;-5.01;-5.77;-10.07;-2.46
2024-04-06 11:00:00+00:00;-120.92;-6.0;-6.0;-11.0;-9.28
2024-04-06 12:00:00+00:00;-125.3;-6.0;-7.87;-12.53;-13.72
2024-04-06 13:00:00+00:00;-50.0;-7.53;-7.9;-12.53;-12.52
2024-04-06 14:00:00+00:00;-20.0;-6.0;-7.0;-12.0;-6.77
2024-04-06 15:00:00+00:00;0.0;-3.91;-4.5;-7.5;1.66
2024-04-06 16:00:00+00:00;55.92;-4.0;-3.77;-4.43;0.64
2024-04-06 17:00:00+00:00;69.2;0.01;0.02;0.01;0.2
2024-04-06 18:00:00+00:00;65.0;3.24;3.25;3.25;3.14
2024-04-06 19:00:00+00:00;64.9;7.01;8.0;8.04;10.52
2024-04-06 20:00:00+00:00;46.6;3.43;3.44;4.09;6.26
2024-04-06 21:00:00+00:00;30.0;1.82;3.25;3.25;0.15
2024-04-06 22:00:00+00:00;10.24;-3.24;-2.93;1.0;4.68
2024-04-06 23:00:00+00:00;0.09;-4.4;-1.0;0.0;0.92
2024-04-07 00:00:00+00:00;0.0;-5.53;0.0;-0.51;0.23
2024-04-07 01:00:00+00:00;0.0;-7.5;-10.0;-5.0;-1.59
2024-04-07 02:00:00+00:00;0.0;-8.0;-13.17;-9.0;-3.71
2024-04-07 03:00:00+00:00;0.0;-8.0;-13.17;-10.0;-5.66
2024-04-07 04:00:00+00:00;0.0;-7.5;-5.0;-0.01;-3.32
2024-04-07 05:00:00+00:00;0.0;-7.0;-3.0;-0.01;-4.08
2024-04-07 06:00:00+00:00;0.0;-7.5;-10.0;-5.0;-6.46
2024-04-07 07:00:00+00:00;-0.01;-7.5;-10.53;-8.85;-3.63
2024-04-07 08:00:00+00:00;-10.01;-7.5;-10.53;-10.53;-5.86
2024-04-07 09:00:00+00:00;-21.0;-7.5;-13.53;-13.36;-12.67
2024-04-07 10:00:00+00:00;-34.91;-8.0;-13.53;-13.53;-15.34
2024-04-07 11:00:00+00:00;-50.0;-9.5;-13.53;-15.02;-18.59
2024-04-07 12:00:00+00:00;-49.0;-10.0;-14.0;-22.3;-26.47
2024-04-07 13:00:00+00:00;-20.0;-10.0;-13.53;-15.02;-24.72
2024-04-07 14:00:00+00:00;-0.16;-9.99;-13.53;-16.53;-16.11
2024-04-07 15:00:00+00:00;4.28;-7.5;-13.53;-10.53;-10.6
2024-04-07 16:00:00+00:00;51.32;-7.0;-10.53;-6.5;-4.22
2024-04-07 17:00:00+00:00;84.0;0.4;0.0;0.2;0.41
2024-04-07 18:00:00+00:00;90.93;22.75;21.1;25.0;32.76
2024-04-07 19:00:00+00:00;80.1;35.0;34.0;32.86;37.37
2024-04-07 20:00:00+00:00;75.31;21.0;21.0;22.38;23.18
2024-04-07 21:00:00+00:00;69.68;6.66;5.66;7.0;9.26
2024-04-07 22:00:00+00:00;70.1;1.33;2.0;3.25;-3.01
2024-04-07 23:00:00+00:00;64.53;0.0;0.0;1.13;-2.4
2024-04-08 00:00:00+00:00;63.91;-0.01;0.0;0.0;-4.59
2024-04-08 01:00:00+00:00;66.06;-3.0;0.0;0.0;-9.13
2024-04-08 02:00:00+00:00;66.49;-4.0;0.0;0.0;-1.29
2024-04-08 03:00:00+00:00;69.48;-3.99;-1.7;0.0;-2.12
2024-04-08 04:00:00+00:00;93.19;-1.07;0.0;0.0;-0.74
2024-04-08 05:00:00+00:00;149.78;3.25;3.25;3.25;2.99
2024-04-08 06:00:00+00:00;128.52;3.25;3.25;5.0;7.46
2024-04-08 07:00:00+00:00;85.51;0.85;0.0;2.54;-1.33
2024-04-08 08:00:00+00:00;69.89;0.0;0.0;0.0;-0.67
2024-04-08 09:00:00+00:00;67.1;-4.0;0.0;0.0;1.96
2024-04-08 10:00:00+00:00;64.7;-4.0;-2.0;0.0;1.5
2024-04-08 11:00:00+00:00;60.0;-5.53;-5.7;-1.01;0.02
2024-04-08 12:00:00+00:00;57.89;-6.0;-7.0;-3.0;-3.67
2024-04-08 13:00:00+00:00;63.4;-7.0;-7.0;-5.55;-4.29
2024-04-08 14:00:00+00:00;70.0;-6.0;-7.0;-3.0;1.6
2024-04-08 15:00:00+00:00;75.01;-5.53;-7.0;-7.27;-0.92
2024-04-08 16:00:00+00:00;104.9;-5.53;-4.0;-2.9;-0.73
2024-04-08 17:00:00+00:00;137.3;0.0;0.0;0.0;-3.19
2024-04-08 18:00:00+00:00;124.8;0.65;1.8;2.54;1.25
2024-04-08 19:00:00+00:00;84.85;3.25;3.25;3.25;1.53
2024-04-08 20:00:00+00:00;77.0;1.0;2.54;3.25;0.51
2024-04-08 21:00:00+00:00;75.56;0.0;0.01;1.0;1.53
2024-04-08 22:00:00+00:00;83.31;-7.5;-5.0;0.0;-3.43
2024-04-08 23:00:00+00:00;69.39;-8.0;-6.1;-8.0;-5.47
2024-04-09 00:00:00+00:00;64.73;-8.0;-6.1;-3.45;3.97
2024-04-09 01:00:00+00:00;59.02;-8.0;-7.0;-9.0;-2.27
2024-04-09 02:00:00+00:00;60.84;-8.0;-7.5;-10.0;-2.74
2024-04-09 03:00:00+00:00;65.48;-8.0;-6.1;-2.5;1.44
2024-04-09 04:00:00+00:00;77.2;-8.5;-6.6;-8.0;-0.35
2024-04-09 05:00:00+00:00;89.95;-5.0;0.0;0.0;2.41
2024-04-09 06:00:00+00:00;79.78;-0.5;0.0;0.01;2.53
2024-04-09 07:00:00+00:00;68.3;-7.0;-5.0;-3.0;2.97
2024-04-09 08:00:00+00:00;50.5;-8.0;-8.0;-8.54;-6.81
2024-04-09 09:00:00+00:00;42.87;-8.01;-8.0;-7.5;-0.3
2024-04-09 10:00:00+00:00;32.78;-8.0;-7.5;-7.0;-0.48
2024-04-09 11:00:00+00:00;7.1;-8.02;-8.0;-8.0;-0.65
2024-04-09 12:00:00+00:00;7.56;-8.02;-8.0;-8.0;-1.77
2024-04-09 13:00:00+00:00;0.0;-9.0;-9.0;-10.0;-3.56
2024-04-09 14:00:00+00:00;13.2;-9.0;-10.0;-10.0;-4.14
2024-04-09 15:00:00+00:00;40.72;-8.0;-7.0;-7.0;-1.12
2024-04-09 16:00:00+00:00;61.6;-5.0;-2.0;-6.99;-7.05
2024-04-09 17:00:00+00:00;73.51;0.44;1.0;0.9;-0.92
2024-04-09 18:00:00+00:00;79.92;5.03;8.93;10.5;11.95
2024-04-09 19:00:00+00:00;66.64;34.71;35.0;30.0;22.62
2024-04-09 20:00:00+00:00;59.52;11.35;20.35;15.35;13.51
2024-04-09 21:00:00+00:00;34.54;5.03;10.93;15.0;9.51
2024-04-09 22:00:00+00:00;12.9;6.31;9.44;21.54;10.7
2024-04-09 23:00:00+00:00;5.1;3.26;5.71;9.62;4.26
2024-04-10 00:00:00+00:00;5.0;3.17;3.85;15.0;4.21
2024-04-10 01:00:00+00:00;8.99;1.0;3.25;4.72;1.75
2024-04-10 02:00:00+00:00;24.7;1.0;3.25;3.25;2.83
2024-04-10 03:00:00+00:00;48.8;2.0;3.25;3.25;3.3
2024-04-10 04:00:00+00:00;74.75;3.25;3.85;5.0;5.13
2024-04-10 05:00:00+00:00;99.63;37.1;54.01;77.5;79.43
2024-04-10 06:00:00+00:00;106.7;18.88;21.01;28.27;47.1
2024-04-10 07:00:00+00:00;80.46;0.44;2.01;3.25;1.37
2024-04-10 08:00:00+00:00;67.64;0.0;0.0;0.0;0.27
2024-04-10 09:00:00+00:00;52.99;0.0;0.0;0.0;0.24
2024-04-10 10:00:00+00:00;19.21;-0.02;-0.01;-0.03;0.25
2024-04-10 11:00:00+00:00;8.93;-0.03;-0.03;-0.03;-3.34
2024-04-10 12:00:00+00:00;0.0;-0.05;-0.45;-0.15;-4.72
2024-04-10 13:00:00+00:00;-0.1;-0.05;-1.0;-0.5;-4.36
2024-04-10 14:00:00+00:00;22.0;-0.05;-0.99;-0.5;-9.67
2024-04-10 15:00:00+00:00;64.9;-0.05;-0.15;-0.5;-9.56
2024-04-10 16:00:00+00:00;82.65;0.0;0.0;-0.01;-6.88
2024-04-10 17:00:00+00:00;145.46;1.0;2.0;3.25;-0.81
2024-04-10 18:00:00+00:00;141.1;11.0;10.0;24.46;15.53
2024-04-10 19:00:00+00:00;88.28;34.45;34.45;40.0;40.2
2024-04-10 20:00:00+00:00;72.35;8.0;7.5;24.46;4.9
2024-04-10 21:00:00+00:00;65.1;3.25;3.25;3.25;3.41
2024-04-10 22:00:00+00:00;48.59;3.25;0.0;0.0;0.33
2024-04-10 23:00:00+00:00;26.67;1.1;1.1;1.68;1.07
2024-04-11 00:00:00+00:00;23.68;1.0;0.54;1.68;1.74
2024-04-11 01:00:00+00:00;9.99;0.01;0.0;1.0;0.94
2024-04-11 02:00:00+00:00;7.98;0.0;0.0;0.0;-0.33
2024-04-11 03:00:00+00:00;28.38;1.47;0.0;0.0;3.71
2024-04-11 04:00:00+00:00;66.11;3.6;0.0;1.8;3.6
2024-04-11 05:00:00+00:00;68.23;22.42;26.85;29.66;44.33
2024-04-11 06:00:00+00:00;52.2;17.04;19.35;22.89;24.93
2024-04-11 07:00:00+00:00;71.0;0.44;0.01;0.44;3.75
2024-04-11 08:00:00+00:00;71.5;0.0;0.0;0.0;-0.07
2024-04-11 09:00:00+00:00;70.0;-0.01;0.0;0.0;-3.57
2024-04-11 10:00:00+00:00;74.9;-0.01;0.0;0.0;-2.51
2024-04-11 11:00:00+00:00;74.0;-0.01;0.0;0.0;-2.33
2024-04-11 12:00:00+00:00;85.05;-0.02;0.0;0.0;-1.38
2024-04-11 13:00:00+00:00;77.6;-0.01;0.0;0.0;-0.81
2024-04-11 14:00:00+00:00;69.0;-0.01;0.0;0.0;-1.08
2024-04-11 15:00:00+00:00;86.05;0.0;0.0;0.0;-0.02
2024-04-11 16:00:00+00:00;100.7;0.0;0.0;0.0;0.12
2024-04-11 17:00:00+00:00;134.36;8.45;9.66;9.66;7.52
2024-04-11 18:00:00+00:00;119.8;64.21;66.32;61.25;61.23
2024-04-11 19:00:00+00:00;91.05;73.95;77.0;74.2;75.22
2024-04-11 20:00:00+00:00;79.21;70.51;75.49;71.0;67.88
2024-04-11 21:00:00+00:00;75.75;34.08;35.0;36.08;27.33
2024-04-11 22:00:00+00:00;74.5;19.32;20.0;20.77;17.66
2024-04-11 23:00:00+00:00;70.35;11.37;13.37;16.37;23.12
2024-04-12 00:00:00+00:00;65.5;9.94;12.0;14.51;24.34
2024-04-12 01:00:00+00:00;59.02;9.94;10.95;12.0;23.17
2024-04-12 02:00:00+00:00;59.49;10.49;10.49;8.0;19.0
2024-04-12 03:00:00+00:00;64.01;14.93;13.93;14.0;22.79
2024-04-12 04:00:00+00:00;75.96;28.57;27.4;29.0;36.51
2024-04-12 05:00:00+00:00;91.01;77.44;71.69;73.44;73.23
2024-04-12 06:00:00+00:00;86.0;74.04;71.0;68.04;73.3
2024-04-12 07:00:00+00:00;76.4;5.36;5.85;7.86;6.24
2024-04-12 08:00:00+00:00;42.16;0.0;0.0;0.44;2.47
2024-04-12 09:00:00+00:00;18.84;-4.95;0.0;0.0;1.83
2024-04-12 10:00:00+00:00;0.0;-4.98;0.0;0.0;-3.95
2024-04-12 11:00:00+00:00;-0.1;-0.06;-0.01;0.0;-1.91
2024-04-12 12:00:00+00:00;-10.02;-0.15;-1.15;-2.55;-2.86
2024-04-12 13:00:00+00:00;-5.03;-0.15;-2.09;-2.5;-0.7
2024-04-12 14:00:00+00:00;0.0;-0.05;0.0;0.0;-0.79
2024-04-12 15:00:00+00:00;50.35;-2.95;0.0;0.0;7.64
2024-04-12 16:00:00+00:00;73.12;0.0;0.44;0.44;1.37
2024-04-12 17:00:00+00:00;104.95;11.77;10.0;16.52;13.93
2024-04-12 18:00:00+00:00;112.9;39.35;36.35;40.35;46.04
2024-04-12 19:00:00+00:00;80.34;72.23;70.23;74.23;64.54
2024-04-12 20:00:00+00:00;72.73;38.05;35.0;39.05;45.96
2024-04-12 21:00:00+00:00;62.6;20.17;20.17;24.0;19.99
2024-04-12 22:00:00+00:00;54.56;25.15;25.85;33.0;38.55
2024-04-12 23:00:00+00:00;44.15;18.41;19.72;21.03;22.01
2024-04-13 00:00:00+00:00;23.27;18.41;17.35;19.72;21.24
2024-04-13 01:00:00+00:00;18.11;18.41;15.28;19.72;19.67
2024-04-13 02:00:00+00:00;18.04;16.62;12.27;18.41;15.46
2024-04-13 03:00:00+00:00;24.08;11.79;11.79;17.75;16.21
2024-04-13 04:00:00+00:00;28.75;18.41;13.49;18.41;18.42
2024-04-13 05:00:00+00:00;33.73;11.76;8.0;11.76;16.2
2024-04-13 06:00:00+00:00;22.6;13.26;8.36;16.36;17.8
2024-04-13 07:00:00+00:00;8.8;0.0;0.01;0.44;0.97
2024-04-13 08:00:00+00:00;-0.02;-2.5;-0.01;0.0;1.99
2024-04-13 09:00:00+00:00;-10.16;-4.09;-6.0;-2.5;-6.55
2024-04-13 10:00:00+00:00;-31.66;-4.1;-6.0;-9.1;-15.97
2024-04-13 11:00:00+00:00;-50.0;-4.1;-6.0;-10.0;-25.84
2024-04-13 12:00:00+00:00;-55.01;-4.2;-7.5;-10.0;-31.71
2024-04-13 13:00:00+00:00;-49.91;-5.0;-10.4;-10.0;-30.22
2024-04-13 14:00:00+00:00;-19.14;-5.0;-10.4;-10.0;-14.45
2024-04-13 15:00:00+00:00;-0.15;-2.5;-1.0;-0.04;0.49
2024-04-13 16:00:00+00:00;33.37;-1.45;0.0;0.0;-1.63
2024-04-13 17:00:00+00:00;50.1;12.54;1.0;7.91;12.03
2024-04-13 18:00:00+00:00;58.83;27.06;20.46;29.27;34.58
2024-04-13 19:00:00+00:00;37.54;38.43;32.0;45.8;40.16
2024-04-13 20:00:00+00:00;20.34;26.95;19.76;32.81;25.29
2024-04-13 21:00:00+00:00;7.5;18.41;8.93;18.41;14.71
2024-04-13 22:00:00+00:00;0.44;-2.13;-0.01;2.6;2.28
2024-04-13 23:00:00+00:00;1.1;-4.29;-2.01;0.0;0.42
2024-04-14 00:00:00+00:00;0.94;-6.21;-4.0;0.0;1.0
2024-04-14 01:00:00+00:00;1.26;-6.39;-5.0;0.0;0.93
2024-04-14 02:00:00+00:00;2.6;-4.0;-4.0;1.4;1.2
2024-04-14 03:00:00+00:00;6.0;-3.31;-3.21;2.55;4.08
2024-04-14 04:00:00+00:00;12.86;-2.32;-4.36;7.49;5.95
2024-04-14 05:00:00+00:00;13.0;-1.19;-3.84;8.0;8.23
2024-04-14 06:00:00+00:00;8.21;-3.84;-6.5;-2.5;-2.92
2024-04-14 07:00:00+00:00;0.0;-10.24;-10.02;-2.5;-7.75
2024-04-14 08:00:00+00:00;-2.68;-6.0;-4.82;-2.0;-8.74
2024-04-14 09:00:00+00:00;-12.97;-15.0;-15.0;-5.0;-14.35
2024-04-14 10:00:00+00:00;-42.23;-15.0;-15.0;-6.0;-14.45
2024-04-14 11:00:00+00:00;-60.05;-16.75;-16.0;-7.0;-22.68
2024-04-14 12:00:00+00:00;-60.01;-20.0;-21.0;-7.0;-56.72
2024-04-14 13:00:00+00:00;-40.05;-20.0;-21.01;-13.0;-49.64
2024-04-14 14:00:00+00:00;-6.25;-16.01;-15.91;-11.01;-20.95
2024-04-14 15:00:00+00:00;1.57;-9.0;-9.25;-2.5;-24.0
2024-04-14 16:00:00+00:00;79.7;-5.82;-5.72;-2.5;-9.44
2024-04-14 17:00:00+00:00;102.3;-3.84;-0.59;1.25;2.64
2024-04-14 18:00:00+00:00;133.65;10.51;13.41;13.41;18.62
2024-04-14 19:00:00+00:00;124.48;22.37;25.77;28.77;30.96
2024-04-14 20:00:00+00:00;97.16;11.82;14.72;14.72;16.18
2024-04-14 21:00:00+00:00;79.69;9.1;11.0;13.0;11.28
2024-04-14 22:00:00+00:00;81.96;4.74;2.0;0.0;21.98
2024-04-14 23:00:00+00:00;74.9;1.0;-1.0;-5.0;-0.17
2024-04-15 00:00:00+00:00;70.55;0.0;-1.6;-4.0;-2.58
2024-04-15 01:00:00+00:00;70.54;0.0;-1.6;-4.9;-6.91
2024-04-15 02:00:00+00:00;68.3;0.0;-1.6;-1.6;-8.58
2024-04-15 03:00:00+00:00;78.88;-1.6;-1.93;-1.59;-6.2
2024-04-15 04:00:00+00:00;98.75;-2.41;-1.6;-1.0;-3.97
2024-04-15 05:00:00+00:00;148.0;5.79;2.07;5.69;3.26
2024-04-15 06:00:00+00:00;108.27;18.2;18.7;19.3;18.91
2024-04-15 07:00:00+00:00;62.6;1.5;1.4;1.77;5.78
2024-04-15 08:00:00+00:00;48.0;0.0;0.0;0.0;1.37
2024-04-15 09:00:00+00:00;48.77;-1.6;-1.11;-0.02;-6.62
2024-04-15 10:00:00+00:00;42.17;-0.51;-0.01;-0.01;5.98
2024-04-15 11:00:00+00:00;31.74;-0.54;-0.02;-0.02;3.4
2024-04-15 12:00:00+00:00;13.15;-0.4;-0.05;-0.05;-2.71
2024-04-15 13:00:00+00:00;9.15;-1.6;-1.01;-3.31;-0.46
2024-04-15 14:00:00+00:00;6.99;-1.63;-1.6;-3.33;-1.37
2024-04-15 15:00:00+00:00;43.46;-0.59;-0.04;-0.04;1.62
2024-04-15 16:00:00+00:00;66.5;-1.0;-1.01;-0.02;-3.44
2024-04-15 17:00:00+00:00;76.12;0.0;-1.0;0.0;7.75
2024-04-15 18:00:00+00:00;74.89;5.02;3.0;8.0;12.54
2024-04-15 19:00:00+00:00;65.54;14.76;14.86;19.72;16.69
2024-04-15 20:00:00+00:00;52.85;1.0;-1.0;4.0;5.76
2024-04-15 21:00:00+00:00;34.01;1.64;-1.26;2.2;3.64
2024-04-15 22:00:00+00:00;1.43;0.0;0.4;2.44;2.95
2024-04-15 23:00:00+00:00;0.02;-1.01;0.0;1.0;-1.59
2024-04-16 00:00:00+00:00;-0.1;-3.01;-0.01;0.0;0.16
2024-04-16 01:00:00+00:00;0.0;-3.01;0.0;0.0;4.28
2024-04-16 02:00:00+00:00;13.78;-3.0;-0.51;-0.01;-4.29
2024-04-16 03:00:00+00:00;29.2;-2.0;-0.01;0.0;-1.59
2024-04-16 04:00:00+00:00;51.59;0.0;0.04;1.0;3.86
2024-04-16 05:00:00+00:00;69.69;3.99;9.86;18.41;11.99
2024-04-16 06:00:00+00:00;74.26;4.47;5.0;10.53;8.59
2024-04-16 07:00:00+00:00;64.81;0.0;0.0;0.44;5.72
2024-04-16 08:00:00+00:00;50.77;0.0;0.0;0.0;1.9
2024-04-16 09:00:00+00:00;41.46;0.0;0.0;0.0;-4.14
2024-04-16 10:00:00+00:00;38.74;-0.01;0.0;0.0;-1.76
2024-04-16 11:00:00+00:00;33.57;0.0;0.0;0.0;-1.51
2024-04-16 12:00:00+00:00;33.42;-0.09;-0.01;-0.11;0.3
2024-04-16 13:00:00+00:00;39.95;-0.1;-0.02;-0.99;-1.01
2024-04-16 14:00:00+00:00;51.67;-0.12;-0.02;-1.0;-1.76
2024-04-16 15:00:00+00:00;74.53;0.0;-0.01;-0.95;0.47
2024-04-16 16:00:00+00:00;87.3;0.0;0.0;0.0;-0.97
2024-04-16 17:00:00+00:00;98.0;0.44;0.44;1.0;0.47
2024-04-16 18:00:00+00:00;115.42;4.16;6.22;9.65;7.9
2024-04-16 19:00:00+00:00;101.71;10.01;15.02;17.51;18.56
2024-04-16 20:00:00+00:00;90.1;5.0;5.0;8.86;7.38
2024-04-16 21:00:00+00:00;84.1;2.51;3.25;3.25;6.27
2024-04-16 22:00:00+00:00;84.75;3.15;3.1;0.0;2.45
2024-04-16 23:00:00+00:00;83.84;3.15;3.0;0.0;2.37
2024-04-17 00:00:00+00:00;81.35;2.99;3.03;3.15;5.37
2024-04-17 01:00:00+00:00;82.4;3.01;2.0;3.15;9.56
2024-04-17 02:00:00+00:00;81.31;2.51;2.0;3.15;5.29
2024-04-17 03:00:00+00:00;82.34;2.49;1.35;1.5;3.8
2024-04-17 04:00:00+00:00;108.5;3.15;2.26;3.0;11.18
2024-04-17 05:00:00+00:00;154.67;19.72;19.57;19.89;26.3
2024-04-17 06:00:00+00:00;152.0;7.01;7.01;10.5;16.01
2024-04-17 07:00:00+00:00;104.62;2.01;1.89;2.0;12.04
2024-04-17 08:00:00+00:00;83.9;0.01;0.0;0.0;3.76
2024-04-17 09:00:00+00:00;79.9;0.0;-0.9;0.0;0.95
2024-04-17 10:00:00+00:00;75.17;0.0;-2.0;-0.01;0.22
2024-04-17 11:00:00+00:00;76.06;0.0;-2.49;-0.02;-0.95
2024-04-17 12:00:00+00:00;69.64;0.0;-2.0;-0.02;0.01
2024-04-17 13:00:00+00:00;73.85;0.0;-5.0;-0.02;-2.49
2024-04-17 14:00:00+00:00;80.0;0.0;-5.0;-0.02;-0.3
2024-04-17 15:00:00+00:00;80.0;0.0;-2.59;0.0;-1.65
2024-04-17 16:00:00+00:00;103.21;0.01;0.0;0.44;4.23
2024-04-17 17:00:00+00:00;145.0;3.01;2.67;3.25;9.24
2024-04-17 18:00:00+00:00;169.9;8.01;8.06;18.41;18.06
2024-04-17 19:00:00+00:00;130.06;25.01;23.35;43.1;33.63
2024-04-17 20:00:00+00:00;99.04;6.0;6.94;12.0;14.0
2024-04-17 21:00:00+00:00;87.81;3.1;3.1;3.25;8.42
2024-04-17 22:00:00+00:00;91.83;3.25;3.2;2.4;3.24
2024-04-17 23:00:00+00:00;87.42;2.91;3.15;3.0;3.69
2024-04-18 00:00:00+00:00;88.53;2.19;3.1;3.15;2.79
2024-04-18 01:00:00+00:00;87.76;0.01;3.0;3.0;2.33
2024-04-18 02:00:00+00:00;89.61;0.27;2.77;2.77;3.71
2024-04-18 03:00:00+00:00;91.7;1.5;3.0;2.2;2.85
2024-04-18 04:00:00+00:00;115.2;2.31;3.1;2.25;3.04
2024-04-18 05:00:00+00:00;155.45;21.03;21.03;18.0;7.25
2024-04-18 06:00:00+00:00;131.19;5.0;3.0;0.0;0.96
2024-04-18 07:00:00+00:00;101.12;1.0;0.0;0.0;1.02
2024-04-18 08:00:00+00:00;89.89;0.0;0.44;0.44;0.46
2024-04-18 09:00:00+00:00;75.71;0.0;0.0;0.0;0.54
2024-04-18 10:00:00+00:00;67.6;-0.99;0.0;0.0;1.29
2024-04-18 11:00:00+00:00;68.1;-1.8;0.0;0.0;-5.06
2024-04-18 12:00:00+00:00;63.45;-4.21;-0.01;0.0;-3.31
2024-04-18 13:00:00+00:00;63.52;0.0;0.0;0.0;-1.26
2024-04-18 14:00:00+00:00;65.24;-3.07;-0.5;0.0;-1.98
2024-04-18 15:00:00+00:00;80.86;-1.0;-0.01;0.0;-5.73
2024-04-18 16:00:00+00:00;94.03;0.0;0.0;0.0;-1.94
2024-04-18 17:00:00+00:00;125.24;0.0;-4.51;0.0;0.08
2024-04-18 18:00:00+00:00;128.91;12.17;9.18;9.47;5.42
2024-04-18 19:00:00+00:00;105.92;30.77;27.0;27.77;8.76
2024-04-18 20:00:00+00:00;89.89;14.21;10.89;11.21;3.92
2024-04-18 21:00:00+00:00;79.36;3.6;0.7;1.8;1.57
2024-04-18 22:00:00+00:00;69.26;14.07;0.03;7.0;10.06
2024-04-18 23:00:00+00:00;56.01;15.81;1.47;10.1;9.81
2024-04-19 00:00:00+00:00;47.0;15.99;0.0;11.7;9.2
2024-04-19 01:00:00+00:00;44.89;18.74;3.95;19.81;10.49
2024-04-19 02:00:00+00:00;43.93;12.01;6.0;12.92;9.43
2024-04-19 03:00:00+00:00;46.53;20.01;13.59;15.59;14.94
2024-04-19 04:00:00+00:00;58.1;26.73;20.0;19.23;24.82
2024-04-19 05:00:00+00:00;69.74;41.21;40.0;50.0;35.48
2024-04-19 06:00:00+00:00;76.0;30.0;25.01;31.5;28.43
2024-04-19 07:00:00+00:00;68.3;11.79;8.6;14.47;10.28
2024-04-19 08:00:00+00:00;60.2;5.55;12.01;13.01;8.34
2024-04-19 09:00:00+00:00;46.6;3.28;13.01;14.16;6.21
2024-04-19 10:00:00+00:00;36.6;1.0;3.25;7.08;5.12
2024-04-19 11:00:00+00:00;10.0;0.44;0.44;3.25;6.16
2024-04-19 12:00:00+00:00;-0.1;0.44;0.44;3.25;4.35
2024-04-19 13:00:00+00:00;-0.1;0.01;0.44;3.25;3.5
2024-04-19 14:00:00+00:00;3.0;0.01;0.44;0.51;1.31
2024-04-19 15:00:00+00:00;50.29;3.25;3.75;12.01;6.06
2024-04-19 16:00:00+00:00;59.7;12.22;14.12;18.81;9.59
2024-04-19 17:00:00+00:00;62.23;24.06;23.01;25.21;14.69
2024-04-19 18:00:00+00:00;63.74;37.96;31.0;35.01;31.52
2024-04-19 19:00:00+00:00;63.33;57.52;47.53;57.52;42.2
