ID,Nombre
2190,Necesidad elástica cubierta de energías de balance mFRR a subir de activación programada
2191,Necesidad elástica cubierta de energías de balance mFRR a bajar de activación programada
2192,Necesidad inelástica cubierta de energías de balance mFRR a subir de activación programada
2193,Necesidad inelástica cubierta de energías de balance mFRR a bajar de activación programada
2196,Precio necesidad elástica de energías de balance mFRR de activación programada
2197,Precio energías de balance mFRR de activación programada
2198,Almacenamiento T.Real Entrega Baterías Nacional
2199,Almacenamiento T.Real Carga Baterías Nacional
10001,Potencia disponible de generación total horizonte horario
10003,Potencia instalada total de generación convencional
10004,Demanda real suma de generación
10006,Generación libre de CO2
10008,Generación programada P48 Carbón
10009,Generación programada P48 Fuel-Gas
10010,Generación programada P48 Eólica
10011,Generación programada P48 Cogeneración
10012,Generación programada P48 Residuos no renovables
10013,Generación programada P48 otras renovables
10014,Generación programada P48 Saldo Portugal
10015,Generación programada P48 Saldo Francia
10016,Generación programada P48 Saldo Marruecos
10017,Generación programada P48 Saldo Andorra
10018,Capacidad de intercambio disponible (ATC) tras la programación con Portugal importación
10019,Capacidad de intercambio disponible (ATC) tras la programación con Portugal exportación
10020,Capacidad de intercambio disponible (ATC) tras la programación con Marruecos importación
10021,Capacidad de intercambio disponible (ATC) tras la programación con Marruecos exportación
10022,Capacidad de intercambio disponible (ATC) tras la programación con Andorra importación
10023,Capacidad de intercambio disponible (ATC) tras la programación con Andorra exportación
10024,Generación programada + Almacenamiento  + Cable Baleares P48
10025,Ajuste de programas p48
10026,Saldo total interconexiones programa p48
10027,Demanda programada P48 total
10028,Energía horaria final contratación libre cuota
10029,Energía horaria final contratación CUR cuota
10030,Balance de desvíos medidos subir
10031,Balance de desvíos medidos bajar
10032,Balance de desvíos medidos total
10033,Porcentaje de generación libre de CO2
10034,Generación prevista Solar
10035,Generación medida Hidráulica
10036,Generación medida Carbón
10037,Generación medida Eólica
10038,Generación medida Fuel-gas
10039,Generación medida cogeneración
10040,Generación medida Residuos no renovables
10041,Generación medida otras renovables
10042,Total Generación + Total Interconexiones programada p48
10043,Generación medida total
10044,Generación medida Saldo Portugal
10045,Generación medida Saldo Francia
10046,Generación medida Saldo Marruecos
10047,Generación medida Saldo Andorra
10048,Saldo total interconexiones medidas
10049,Total Generación + Total Interconexiones medidas
10050,Energía asignada en Mercado SPOT Intradiario
10051,Energía asignada restricciones técnicas diario Fase I
10052,Volumen absoluto de Energía asignada por restricciones en tiempo real
10053,Energía asignada seguridad intradiario
10054,Volumen absoluto de necesidades cubiertas de energías de balance RR
10055,Volumen absoluto de asignación Regulación Terciaria
10056,Volumen absoluto de energía utilizada de regulación secundaria
10057,Energía total mercado de producción
10058,Demanda en consumo diferencia generación - pérdidas
10059,Demanda proveedores del servicio de interrumpibilidad Sectores
10061,Generación programada P48 Anexo II RD 134/2010
10062,Generación medida Residuos renovables
10063,Generación programada P48 UGH + no UGH
10064,Generación programada PBF UGH + no UGH
10065,Generación programada PVP UGH + no UGH
10066,Generación programada PHF1 UGH + no UGH
10067,Generación programada PHF2 UGH + no UGH
10068,Generación programada PHF3 UGH + no UGH
10069,Generación programada PHF4 UGH + no UGH
10070,Generación programada PHF5 UGH + no UGH
10071,Generación programada PHF6 UGH + no UGH
10072,Generación programada PHF7 UGH + no UGH
10073,Generación programada PBF Eólica
10074,Generación programada PBF otras renovables
10075,Generación programada PBF Anexo II RD 134/2010
10077,Generación programada PBF Fuel-Gas
10078,Generación programada PVP Fuel-Gas
10079,Generación programada PHF1 Fuel-Gas
10080,Generación programada PHF2 Fuel-Gas
10081,Generación programada PHF3 Fuel-Gas
10082,Generación programada PHF4 Fuel-Gas
10083,Generación programada PHF5 Fuel-Gas
10084,Generación programada PHF6 Fuel-Gas
10085,Generación programada PHF7 Fuel-Gas
10086,Generación programada PBF Cogeneración
10087,Generación programada PVP Cogeneración
10088,Generación programada PHF1 Cogeneración
10089,Generación programada PHF2 Cogeneración
10090,Generación programada PHF3 Cogeneración
10091,Generación programada PHF4 Cogeneración
10092,Generación programada PHF5 Cogeneración
10093,Generación programada PHF6 Cogeneración
10094,Generación programada PHF7 Cogeneración
10095,Generación programada PBF Residuos
10096,Generación programada PVP Residuos
10097,Generación programada PHF1 Residuos
10098,Generación programada PHF2 Residuos
10099,Generación programada PHF3 Residuos
10100,Generación programada PHF4 Residuos
10101,Generación programada PHF5 Residuos
10102,Generación programada PHF6 Residuos
10103,Generación programada PHF7 Residuos
10104,Generación programada PBF Saldo Francia
10105,Generación programada PVP Saldo Francia
10106,Generación programada PHF1 Saldo Francia
10107,Generación programada PHF2 Saldo Francia
10108,Generación programada PHF3 Saldo Francia
10109,Generación programada PHF4 Saldo Francia
10110,Generación programada PHF5 Saldo Francia
10111,Generación programada PHF6 Saldo Francia
10112,Generación programada PHF7 Saldo Francia
10113,Generación programada PBF Saldo Portugal
10114,Generación programada PVP Saldo Portugal
10115,Generación programada PHF1 Saldo Portugal
10116,Generación programada PHF2 Saldo Portugal
10117,Generación programada PHF3 Saldo Portugal
10118,Generación programada PHF4 Saldo Portugal
10119,Generación programada PHF5 Saldo Portugal
10120,Generación programada PHF6 Saldo Portugal
10121,Generación programada PHF7 Saldo Portugal
10122,Generación programada PBF Saldo Marruecos
10123,Generación programada PVP Saldo Marruecos
10124,Generación programada PHF1 Saldo Marruecos
10125,Generación programada PHF2 Saldo Marruecos
10126,Generación programada PHF3 Saldo Marruecos
10127,Generación programada PHF4 Saldo Marruecos
10128,Generación programada PHF5 Saldo Marruecos
10129,Generación programada PHF6 Saldo Marruecos
10130,Generación programada PHF7 Saldo Marruecos
10131,Generación programada PBF Saldo Andorra
10132,Generación programada PVP Saldo Andorra
10133,Generación programada PHF1 Saldo Andorra
10134,Generación programada PHF2 Saldo Andorra
10136,Generación programada PHF3 Saldo Andorra
10137,Generación programada PHF4 Saldo Andorra
10138,Generación programada PHF5 Saldo Andorra
10139,Generación programada PHF6 Saldo Andorra
10140,Generación programada PHF7 Saldo Andorra
10141,Demanda programada PBF total
10142,Demanda programada PVP total
10143,Demanda programada PHF1 total
10144,Demanda programada PHF2 total
10145,Demanda programada PHF3 total
10146,Demanda programada PHF4 total
10147,Demanda programada PHF5 total
10148,Demanda programada PHF6 total
10149,Demanda programada PHF7 total
10150,Generación programada PVP Anexo II RD 134/2010
10151,Generación programada PHF1 Anexo II RD 134/2010
10152,Generación programada PHF2 Anexo II RD 134/2010
10153,Generación programada PHF3 Anexo II RD 134/2010
10154,Generación programada PHF4 Anexo II RD 134/2010
10155,Generación programada PHF5 Anexo II RD 134/2010
10156,Generación programada PHF6 Anexo II RD 134/2010
10157,Generación programada PHF7 Anexo II RD 134/2010
10158,Generación programada PVP Eólica
10159,Generación programada PHF1 Eólica
10160,Generación programada PHF2 Eólica
10161,Generación programada PHF3 Eólica
10162,Generación programada PHF4 Eólica
10163,Generación programada PHF5 Eólica
10164,Generación programada PHF6 Eólica
10165,Generación programada PHF7 Eólica
10167,Generación programada PBF Carbón
10168,Generación programada PVP Carbón
10169,Generación programada PHF1 Carbón
10170,Generación programada PHF2 Carbón
10171,Generación programada PHF3 Carbón
10172,Generación programada PHF4 Carbón
10173,Generación programada PHF5 Carbón
10174,Generación programada PHF6 Carbón
10175,Generación programada PHF7 Carbón
10176,Generación programada PVP otras renovables
10177,Generación programada PHF1 otras renovables
10178,Generación programada PHF2 otras renovables
10179,Generación programada PHF3 otras renovables
10180,Generación programada PHF4 otras renovables
10181,Generación programada PHF5 otras renovables
10182,Generación programada PHF6 otras renovables
10183,Generación programada PHF7 otras renovables
10186,Saldo total interconexiones programa PBF
10187,Saldo total interconexiones programa PVP
10188,Saldo total interconexiones programa PHF1
10189,Saldo total interconexiones programa PHF2
10190,Saldo total interconexiones programa PHF3
10191,Saldo total interconexiones programa PHF4
10192,Saldo total interconexiones programa PHF5
10193,Saldo total interconexiones programa PHF6
10194,Saldo total interconexiones programa PHF7
10195,Generación medida total tipo producción
10196,Ajuste de programas PBF
10197,Ajuste de programas PVP
10198,Ajuste de programas PHF1
10199,Ajuste de programas PHF2
10200,Ajuste de programas PHF3
10201,Ajuste de programas PHF4
10202,Ajuste de programas PHF5
10203,Ajuste de programas PHF6
10204,Ajuste de programas PHF7
10205,Generación medida solar
10206,Generación T.Real Solar
10207,Saldo horario neto de interconexión con Francia telemedidas
10208,Saldo horario neto de interconexión con Portugal telemedidas
10209,Saldo horario neto de interconexión con Marruecos telemedidas
10210,Saldo horario neto de interconexión con Andorra telemedidas
10211,Precio medio horario final suma de componentes
10212,Precio medio horario final comercializadores de referencia suma de componentes
10213,Precio medio anual final contratación libre suma de componentes
10214,Precio medio horario final contratación libre suma de componentes
10215,Precio medio anual final comercialización de referencia suma de componentes
10216,Precio medio mensual final suma de componentes
10217,Precio medio anual final suma de componentes
10218,Precio medio mensual final comercialización de referencia suma de componentes
10219,Precio medio mensual final contratación libre suma de componentes
10220,Generación programada + Almacenamiento  + Cable Baleares PBF
10221,Generación programada + Almacenamiento  + Cable Baleares PHF1
10222,Generación programada + Almacenamiento + Cable Baleares PHF2
10223,Generación programada + Almacenamiento  + Cable Baleares PHF3
10224,Generación programada + Almacenamiento + Cable Baleares PHF4
10225,Generación programada + Almacenamiento + Cable Baleares PHF5
10226,Generación programada + Almacenamiento  + Cable Baleares PHF6
10227,Generación programada + Almacenamiento  + Cable Baleares PHF7
10228,Generación programada + Almacenamiento  + Cable Baleares PVP
10229,Término de facturación de energía activa del PVPC peaje por defecto suma componentes
10230,Término de facturación de energía activa del PVPC eficiencia 2 periodos (DHA) suma componentes
10231,Término de facturación de energía activa del PVPC vehículo eléctrico suma componentes
10232,Potencia disponible de generación total horizonte año móvil
10233,Programa bilateral PBF Carbón
10234,Programa bilateral PBF Otras renovables
10235,Programa bilateral PBF Total Ventas
10236,Programa bilateral PBF Total Compras
10237,Generación programada P48 Importación Total
10238,Generación programada P48 Exportación Total
10241,Capacidad de intercambio disponible (ATC) tras la programación con Francia importación
10242,Capacidad de intercambio disponible (ATC) tras la programación con Francia exportación
10243,Demanda en Canarias
10244,Demanda en Baleares
10245,Demanda en los SNP
10246,Generación en Canarias
10247,Generación en Baleares
10248,Generación en los SNP
10249,Previsión de la demanda residual
10250,Volumen neto de asignación regulación terciaria
10251,Volumen neto de necesidades cubiertas de energías de balance RR
10252,Volumen neto de energía utilizada de regulación secundaria
10253,Volumen neto de Energía asignada por restricciones en tiempo real
10254,Desglose peaje por defecto 2.0.A Término de energía
10255,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Término de energía
10256,Desglose vehículo eléctrico 2.0.DHS Término de energía
10257,Generación programada P48 total
10258,Generación programada PBF total
10259,Generación programada PVP total
10260,Generación programada PHF1 total
10261,Generación programada PHF2 total
10262,Generación programada PHF3 total
10263,Generación programada PHF4 total
10264,Generación programada PHF5 total
10265,Generación programada PHF6 total
10266,Generación programada PHF7 total
10267,Demanda medida discriminación horaria total
10268,Demanda medida tarifa de acceso total
10269,Demanda medida nivel de tensión total
10270,Energía asignada restricciones técnicas diario Fase II
10271,Generación programada PHFC UGH + no UGH
10272,Generación programada PHFC Fuel-Gas
10273,Generación programada PHFC Cogeneración
10274,Generación programada PHFC Residuos
10275,Generación programada PHFC Saldo Francia
10276,Generación programada PHFC Saldo Portugal
10277,Generación programada PHFC Saldo Marruecos
10278,Generación programada PHFC Saldo Andorra
10279,Demanda programada PHFC total
10280,Generación programada PHFC Anexo II RD 134/2010
10281,Generación programada PHFC Eólica
10282,Generación programada PHFC Carbón
10283,Generación programada PHFC otras renovables
10284,Saldo total interconexiones programa PHFC
10285,Ajuste de programas PHFC
10286,Generación programada + Almacenamiento  + Cable Baleares PHFC
10287,Generación programada PHFC total
10300,Potencia instalada de generación total
10301,Potencia instalada de generación total no renovable
10302,Potencia instalada de generación total renovable
10303,Potencia instalada de generación total con emisiones
10304,Potencia instalada de generación total libre de emisiones
10321,Energía asignada por seguridad a subir
10322,Energía asignada por seguridad a bajar
10323,Energía de balance a subir
10324,Energía de balance a bajar
10325,Energía total asignada por seguridad y de balance
10326,Precio medio ponderado restricciones técnicas diario subir
10327,Precio medio ponderado restricciones técnicas diario bajar
10328,Precio medio mensual componente servicios ajuste del sistema
10329,Precio medio anual componente servicios ajuste del sistema
10340,Precio medio ponderado de solución de Restricciones Técnicas de Seguridad en Tiempo Real subir
10341,Precio medio ponderado de solución de Restricciones Técnicas de Seguridad en Tiempo Real bajar
10350,Demanda real suma de generación SNP
10351,Generación T.Real renovable
10352,Generación T.Real no renovable
10353,Generación T.Real renovable SNP
10354,Generación T.Real no renovable SNP
10355,CO2 Asociado Generación T.Real
10356,CO2 Asociado Generación T.Real SNP
10358,Previsión diaria D+1 eólica más fotovoltaica
10359,Previsión intradiaria H+3 eólica más fotovoltaica
10360,Programas balance transfronterizo importación
10361,Programas balance transfronterizo exportación
10362,Energía asignada por restricciones técnicas diario Fase I Absoluto SCB
10363,Energía asignada por restricciones técnicas diario Fase I Absoluto SCA
10364,Energía asignada por restricciones técnicas diario Fase I Absoluto CT
10365,Energía asignada por restricciones técnicas diario Fase I Absoluto RTD
10366,Energía asignada por restricciones técnicas diario Fase I Absoluto EST
10367,Energía asignada por restricciones técnicas diario Fase I Absoluto Otros
10368,Energía asignada por restricciones técnicas en tiempo real Absoluto SCB
10369,Energía asignada por restricciones técnicas en tiempo real Absoluto SCA
10370,Energía asignada por restricciones técnicas en tiempo real Absoluto CT
10371,Energía asignada por restricciones técnicas en tiempo real Absoluto RTD
10372,Energía asignada por restricciones técnicas en tiempo real Absoluto EST
10373,Energía asignada por restricciones técnicas en tiempo real Absoluto Otros
10374,Energía asignada por restricciones técnicas en tiempo real Absoluto RSI
10375,Energía asignada por restricciones técnicas en tiempo real Absoluto RBI
10376,Energía asignada por restricciones técnicas en tiempo real Absoluto ASE
10377,Precio medio horario componente restricciones técnicas
10378,Precio medio horario componente restricciones técnicas comercializadores de referencia
10379,Precio medio horario componente restricciones técnicas contratación libre
10380,Precio medio horario componente servicios de balance y otros
10381,Precio medio horario componente servicios de balance y otros comercializadores de referencia
10382,Precio medio horario componente servicios de balance y otros contratación libre
10383,Necesidad total solicitada de energías de balance RR
10384,Precio medio ponderado de las necesidades cubiertas de energías de balance RR a subir
10385,Precio medio ponderado de las necesidades cubiertas de energías de balance RR a bajar
10386,Precio medio ponderado regulación terciaria a subir
10387,Precio medio ponderado regulación terciaria a bajar
10388,Precio medio ponderado reserva de regulación secundaria a subir
10389,Precio medio ponderado de energía de regulación secundaria a subir
10390,Precio medio ponderado de energía de regulación secundaria a bajar
10391,Término de facturación de energía activa del PVPC 2.0TD suma componentes
10392,Precio medio ponderado programación de reserva adicional Tiempo Real
10393,Desglose peaje 2.0TD Término de energía
10394,Asignación regulación terciaria bajar
10395,Asignación regulación terciaria subir
10396,Energía regulación terciaria a subir de activación directa (AD)
10397,Energía regulación terciaria a bajar de activación directa (AD)
10398,Precio medio ponderado regulación terciaria a subir de activación programada (AP)
10399,Precio medio ponderado regulación terciaria a bajar de activación programada (AP)
10400,Precio medio ponderado regulación terciaria a subir de activación directa (AD)
10401,Precio medio ponderado regulación terciaria a bajar de activación directa (AD)
10403,Precio medio horario componente mecanismo de ajuste RD-L 10/2022
10404,Precio medio horario componente mecanismo de ajuste RD-L 10/2022 contratación libre
10405,Precio medio horario componente mecanismo de ajuste RD-L 10/2022 comercializadores de referencia
10406,RD-L 10/2022 mercado diario e intradiario - Mensual
10407,RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas - Mensual
10408,RD-L 10/2022 restricciones tÃ©cnicas y mercados de balance - Mensual
10409,RD-L 10/2022 mercado diario e intradiario - Anual
10410,RD-L 10/2022 mercado diario e intradiario - diferencia por liquidación con medidas - Anual
10411,RD-L 10/2022 restricciones técnicas y mercados de balance - Anual
10412,Precio medio ponderado de activación del servicio de respuesta activa de la demanda 
10456,Porcentaje de Energía Renovable No Integrable por restricciones técnicas RTT en el PDBF Fase 1
10457,Porcentaje de Energía Renovable No Integrable por restricciones técnicas RTD en PDBF Fase 1
10458,Porcentaje de Energía Renovable No Integrable por restricciones técnicas RTT en tiempo real
10459,Porcentaje de Energía Renovable No Integrable por restricciones técnicas RTD en tiempo real
10460,Porcentaje de Energía Renovable No Integrable por restricciones técnicas en la RTT
10461,Porcentaje de Energía Renovable No Integrable por restricciones técnicas en la RTD
10462,Porcentaje de Energía Renovable No Integrable por restricciones técnicas 
10463,Precio medio ponderado reserva de regulación secundaria a bajar
10464,Almacenamiento total programa p48
10485,Necesidad total solicitada de energías de balance mFRR de activación programada
